word2,total,female,male,female_writer_ratio,female_logratio
bolts,84,7.093522493933172e-4,7.19583463971998e-4,0.9857817541801115,-0.020659816452246044
pulls,742,0.018947171924584654,0.019230868074651644,0.9852478760206913,-0.02144136065642137
knows,441,0.005674817995146538,0.005761807593661497,0.9849023770577386,-0.021947362312706147
nods,485,0.008157550868023148,0.008295769363220034,0.983338676722416,-0.024239706728047053
locks,104,7.093522493933172e-4,7.221534049147551e-4,0.9822736340584741,-0.02580311972820563
sits,634,0.010714952398730633,0.010911969242946797,0.9819448864059519,-0.026286042180554883
crouches,68,5.600149337315662e-4,5.705268892920841e-4,0.9815750041622732,-0.02682958369245253
begins,399,0.005805488146350569,0.0059365635777689826,0.9779206556619288,-0.032210679123682466
sees,828,0.02844875863356356,0.029117430881438346,0.9770353280618227,-0.03351736616542114
plays,123,9.333582228859437e-4,9.560180307056544e-4,0.9762977191936588,-0.034606934284171754
touches,237,0.0025574015307074857,0.0026213397616122783,0.9756085678624633,-0.03562566684919627
understands,67,5.040134403584096e-4,5.191280704369413e-4,0.9708845833248623,-0.042628293539191286
made,81,5.413477692738473e-4,5.576771845782984e-4,0.9707188750839807,-0.04287455026777237
waves,240,0.002240059734926265,0.0023103769075386647,0.9695646314750819,-0.044591022856793845
lights,157,0.0013067015120403211,0.001349218994947496,0.9684873374401096,-0.046194908559383484
saw,89,6.720179204778794e-4,6.964539954871837e-4,0.9649135834274154,-0.051528352862424284
wears,280,0.0032107522867276463,0.003335783343698762,0.9625182321246081,-0.05511422624790568
backs,188,0.0017173791301101362,0.001786108955216209,0.9615198026383821,-0.056611524504722024
pushes,439,0.0052268060481612845,0.005491963794671998,0.9517189558372626,-0.07139248866570949
aims,87,7.840209072241927e-4,8.275209835677976e-4,0.9474332648870637,-0.07790376828672174
answers,157,0.0012880343475826022,0.0013594987587185246,0.9474332648870637,-0.07790376828672174
coughs,72,5.226806048161285e-4,5.525373026927841e-4,0.9459643761042931,-0.0801422404827212
opens,679,0.012133656897517267,0.012834285068129135,0.9454096455788012,-0.08098851096326064
shoots,146,0.0013813701698711966,0.0014674362783143244,0.9413493384925757,-0.08719788268475821
turns,868,0.03522493933171551,0.03754683717368175,0.9381599618837201,-0.09209416304128037
paces,74,6.533507560201606e-4,6.964539954871837e-4,0.9381104283322095,-0.0921703373597701
stumbles,175,0.00132536867649804,0.0014211773413446958,0.9325850039545359,-0.10069286368088995
finds,462,0.006104162777674072,0.006550779463087938,0.931822359777116,-0.10187314547498424
taps,153,0.0012133656897517268,0.0013080999398633819,0.9275787367427376,-0.10845834599810573
drives,197,0.0017920477879410117,0.001935165529896123,0.9260436692654432,-0.1108478669016373
peers,150,0.0012880343475826022,0.0013929079909743673,0.9247088507846065,-0.11292889752656746
dials,128,0.0010826955385476946,0.0011718930698972538,0.9238859469001044,-0.1142133319880348
switches,89,7.093522493933172e-4,7.684123418843835e-4,0.9231401042489338,-0.11537847370538472
draws,167,0.0019973865969759195,0.002163890273801508,0.9230535490447601,-0.115513749616114
steps,468,0.0066268433824901996,0.007195834639719979,0.9209276914051041,-0.11884021039114954
comes,418,0.004984132910210939,0.005414865566389284,0.9204536749994398,-0.11958298008061714
snaps,168,0.0013440358409557587,0.00146229639642881,0.9191268228781355,-0.12166415381513475
kneels,163,0.0015493746499906664,0.0016858812584486808,0.9190295237141283,-0.1218168862220241
slams,257,0.0024080642150457344,0.0026264796434977925,0.9168409970384598,-0.1252565384652324
adjusts,72,4.853462759006907e-4,5.294078342079699e-4,0.9167719941787444,-0.12536512199299132
enters,302,0.00265073735299608,0.0028963234424872917,0.9152076436324017,-0.12782899361840402
changes,77,5.413477692738473e-4,5.936563577768983e-4,0.911887428109194,-0.1330723592393506
helps,108,7.653537427664737e-4,8.429406292243404e-4,0.9079568788501027,-0.1393043129508651
yells,86,7.28019413851036e-4,8.018215741402262e-4,0.9079568788501027,-0.1393043129508651
lies,182,0.0015120403210752288,0.001667891671849381,0.9065578697917821,-0.14152897806537876
might,173,0.0013813701698711966,0.0015239749790549814,0.9064257542651952,-0.141739241867919
shows,146,0.0013627030054134777,0.0015034154515129242,0.9064048158093333,-0.1417725685416147
calls,143,0.0010080268807168191,0.0011127844282138397,0.9058599807465226,-0.14264002551412167
does,608,0.009632256860182938,0.010634415621129026,0.9057626862960908,-0.14279498738762053
remains,85,5.973492626470039e-4,6.604748222885838e-4,0.9044239727067171,-0.14492886214474307
falls,367,0.004722792607802875,0.00524781940511007,0.8999533412304642,-0.15207788913435635
doing,74,4.853462759006907e-4,5.396875979789984e-4,0.8993096704801018,-0.15311011247589543
approaches,330,0.003080082135523614,0.0034411509223518043,0.8950732487543955,-0.15992234402935976
manages,118,0.0011200298674631324,0.0012541311800654822,0.89307233985256,-0.16315105490523293
pops,122,0.001026694045174538,0.0011513335423551966,0.8917433631563509,-0.16529952148380944
heads,371,0.004648123949971999,0.005227259877568014,0.8892085067204545,-0.16940634474028432
lands,144,0.001474705992159791,0.0016653217309066238,0.8855381904834334,-0.17537356765838702
can,720,0.015997759940265074,0.018074394650410934,0.88510626495042,-0.1760774208062727
just,436,0.005058801568041814,0.005720688538577384,0.8842994219887791,-0.17739314893895328
spots,309,0.0032480866156430837,0.0036930051347420037,0.8795239912034397,-0.18520516355947328
pauses,268,0.002912077655404144,0.003312653875213948,0.8790769470945912,-0.1859386424502679
goes,675,0.013141683778234086,0.0150007452828734,0.8760687239478805,-0.1908840471958069
